State,Year,Month,TelehealthType,ServiceType,ServiceCount,RatePer1000Beneficiaries,DataQuality
Virgin Islands,2022,202206,Store and forward,All,0.00,0,
Virgin Islands,2022,202207,Live audio/video,All,297.00,8,
Virgin Islands,2022,202207,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202207,Remote patient monitoring,All,31.00,0.8,
Virgin Islands,2022,202207,Store and forward,All,0.00,0,
Virgin Islands,2022,202208,Live audio/video,All,405.00,10.8,
Virgin Islands,2022,202208,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202208,Remote patient monitoring,All,39.00,1,
Virgin Islands,2022,202208,Store and forward,All,0.00,0,
Virgin Islands,2022,202209,Live audio/video,All,329.00,8.8,
Virgin Islands,2022,202209,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202209,Remote patient monitoring,All,34.00,0.9,
Virgin Islands,2022,202209,Store and forward,All,0.00,0,
Virgin Islands,2022,202210,Live audio/video,All,281.00,7.5,
Virgin Islands,2022,202210,Other telehealth,All,0.00,0,
Virgin Islands,2022,202210,Remote patient monitoring,All,35.00,0.9,
Virgin Islands,2022,202210,Store and forward,All,0.00,0,
Virgin Islands,2022,202211,Live audio/video,All,229.00,6.1,
Virgin Islands,2022,202211,Other telehealth,All,0.00,0,
Virgin Islands,2022,202211,Remote patient monitoring,All,34.00,0.9,
Virgin Islands,2022,202211,Store and forward,All,0.00,0,
Virgin Islands,2022,202212,Live audio/video,All,242.00,6.4,
Virgin Islands,2022,202212,Other telehealth,All,0.00,DS,
Virgin Islands,2022,202212,Remote patient monitoring,All,33.00,0.9,
Virgin Islands,2022,202212,Store and forward,All,0.00,0,
Virginia,2018,201801,Live audio/video,All,2419.00,1.9,
Virginia,2018,201801,Other telehealth,All,0.00,DS,
Virginia,2018,201801,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201801,Store and forward,All,0.00,DS,
Virginia,2018,201802,Live audio/video,All,2346.00,1.9,
Virginia,2018,201802,Other telehealth,All,0.00,DS,
Virginia,2018,201802,Remote patient monitoring,All,0.00,0,
Virginia,2018,201802,Store and forward,All,0.00,DS,
Virginia,2018,201803,Live audio/video,All,2890.00,2.3,
Virginia,2018,201803,Other telehealth,All,0.00,DS,
Virginia,2018,201803,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201803,Store and forward,All,0.00,DS,
Virginia,2018,201804,Live audio/video,All,3069.00,2.4,
Virginia,2018,201804,Other telehealth,All,0.00,DS,
Virginia,2018,201804,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201804,Store and forward,All,0.00,DS,
Virginia,2018,201805,Live audio/video,All,3252.00,2.6,
Virginia,2018,201805,Other telehealth,All,0.00,DS,
Virginia,2018,201805,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201805,Store and forward,All,0.00,DS,
Virginia,2018,201806,Live audio/video,All,2755.00,2.2,
Virginia,2018,201806,Other telehealth,All,0.00,DS,
Virginia,2018,201806,Remote patient monitoring,All,0.00,0,
Virginia,2018,201806,Store and forward,All,0.00,DS,
Virginia,2018,201807,Live audio/video,All,2717.00,2.1,
Virginia,2018,201807,Other telehealth,All,0.00,DS,
Virginia,2018,201807,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201807,Store and forward,All,0.00,DS,
Virginia,2018,201808,Live audio/video,All,3093.00,2.4,
Virginia,2018,201808,Other telehealth,All,15.00,0,
Virginia,2018,201808,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201808,Store and forward,All,0.00,DS,
Virginia,2018,201809,Live audio/video,All,2764.00,2.2,
Virginia,2018,201809,Other telehealth,All,0.00,DS,
Virginia,2018,201809,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201809,Store and forward,All,0.00,DS,
Virginia,2018,201810,Live audio/video,All,3230.00,2.5,
Virginia,2018,201810,Other telehealth,All,0.00,DS,
Virginia,2018,201810,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201810,Store and forward,All,0.00,0,
Virginia,2018,201811,Live audio/video,All,2979.00,2.3,
Virginia,2018,201811,Other telehealth,All,0.00,DS,
Virginia,2018,201811,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201811,Store and forward,All,0.00,DS,
Virginia,2018,201812,Live audio/video,All,2673.00,2,
Virginia,2018,201812,Other telehealth,All,0.00,DS,
Virginia,2018,201812,Remote patient monitoring,All,0.00,DS,
Virginia,2018,201812,Store and forward,All,0.00,DS,
Virginia,2019,201901,Live audio/video,All,4037.00,2.9,
Virginia,2019,201901,Other telehealth,All,0.00,DS,
Virginia,2019,201901,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201901,Store and forward,All,24.00,0,
Virginia,2019,201902,Live audio/video,All,3773.00,2.7,
Virginia,2019,201902,Other telehealth,All,0.00,DS,
Virginia,2019,201902,Remote patient monitoring,All,12.00,0,
Virginia,2019,201902,Store and forward,All,28.00,0,
Virginia,2019,201903,Live audio/video,All,4567.00,3.2,
Virginia,2019,201903,Other telehealth,All,0.00,DS,
Virginia,2019,201903,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201903,Store and forward,All,31.00,0,
Virginia,2019,201904,Live audio/video,All,4783.00,3.3,
Virginia,2019,201904,Other telehealth,All,12.00,0,
Virginia,2019,201904,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201904,Store and forward,All,44.00,0,
Virginia,2019,201905,Live audio/video,All,4713.00,3.2,
Virginia,2019,201905,Other telehealth,All,15.00,0,
Virginia,2019,201905,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201905,Store and forward,All,38.00,0,
Virginia,2019,201906,Live audio/video,All,4221.00,2.9,
Virginia,2019,201906,Other telehealth,All,17.00,0,
Virginia,2019,201906,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201906,Store and forward,All,29.00,0,
Virginia,2019,201907,Live audio/video,All,4908.00,3.3,
Virginia,2019,201907,Other telehealth,All,11.00,0,
Virginia,2019,201907,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201907,Store and forward,All,37.00,0,
Virginia,2019,201908,Live audio/video,All,5489.00,3.7,
Virginia,2019,201908,Other telehealth,All,0.00,DS,
Virginia,2019,201908,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201908,Store and forward,All,25.00,0,
Virginia,2019,201909,Live audio/video,All,5806.00,3.9,
Virginia,2019,201909,Other telehealth,All,21.00,0,
Virginia,2019,201909,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201909,Store and forward,All,31.00,0,
Virginia,2019,201910,Live audio/video,All,6668.00,4.4,
Virginia,2019,201910,Other telehealth,All,0.00,DS,
Virginia,2019,201910,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201910,Store and forward,All,35.00,0,
Virginia,2019,201911,Live audio/video,All,5830.00,3.8,
Virginia,2019,201911,Other telehealth,All,11.00,0,
Virginia,2019,201911,Remote patient monitoring,All,0.00,DS,
Virginia,2019,201911,Store and forward,All,29.00,0,
Virginia,2019,201912,Live audio/video,All,5847.00,3.7,
Virginia,2019,201912,Other telehealth,All,14.00,0,
Virginia,2019,201912,Remote patient monitoring,All,12.00,0,
Virginia,2019,201912,Store and forward,All,25.00,0,
Virginia,2020,202001,Live audio/video,All,7008.00,4.4,
Virginia,2020,202001,Other telehealth,All,39.00,0,
Virginia,2020,202001,Remote patient monitoring,All,12.00,0,
Virginia,2020,202001,Store and forward,All,45.00,0,
Virginia,2020,202002,Live audio/video,All,6425.00,4.1,
Virginia,2020,202002,Other telehealth,All,67.00,0,
Virginia,2020,202002,Remote patient monitoring,All,0.00,DS,
Virginia,2020,202002,Store and forward,All,57.00,0,
Virginia,2020,202003,Live audio/video,All,56764.00,35.7,
Virginia,2020,202003,Other telehealth,All,1025.00,0.6,
Virginia,2020,202003,Remote patient monitoring,All,0.00,DS,
Virginia,2020,202003,Store and forward,All,2673.00,1.7,
Virginia,2020,202004,Live audio/video,All,245518.00,152,
Virginia,2020,202004,Other telehealth,All,2878.00,1.8,
Virginia,2020,202004,Remote patient monitoring,All,22.00,0,
Virginia,2020,202004,Store and forward,All,12723.00,7.9,
Virginia,2020,202005,Live audio/video,All,239449.00,146.3,
Virginia,2020,202005,Other telehealth,All,762.00,0.5,
Virginia,2020,202005,Remote patient monitoring,All,63.00,0,
Virginia,2020,202005,Store and forward,All,10272.00,6.3,
Virginia,2020,202006,Live audio/video,All,221973.00,133.9,
Virginia,2020,202006,Other telehealth,All,483.00,0,
Virginia,2020,202006,Remote patient monitoring,All,120.00,0,
Virginia,2020,202006,Store and forward,All,9119.00,5.5,
Virginia,2020,202007,Live audio/video,All,203436.00,121.2,
Virginia,2020,202007,Other telehealth,All,408.00,0,
Virginia,2020,202007,Remote patient monitoring,All,142.00,0,
Virginia,2020,202007,Store and forward,All,7488.00,4.5,
Virginia,2020,202008,Live audio/video,All,187588.00,110.5,
Virginia,2020,202008,Other telehealth,All,318.00,0,
Virginia,2020,202008,Remote patient monitoring,All,122.00,0,
Virginia,2020,202008,Store and forward,All,5833.00,3.4,
Virginia,2020,202009,Live audio/video,All,205089.00,119.5,
Virginia,2020,202009,Other telehealth,All,297.00,0,
Virginia,2020,202009,Remote patient monitoring,All,122.00,0,
Virginia,2020,202009,Store and forward,All,8576.00,5,
Virginia,2020,202010,Live audio/video,All,216298.00,124.8,
Virginia,2020,202010,Other telehealth,All,287.00,0,
Virginia,2020,202010,Remote patient monitoring,All,138.00,0,
Virginia,2020,202010,Store and forward,All,9033.00,5.2,
Virginia,2020,202011,Live audio/video,All,192191.00,109.3,
Virginia,2020,202011,Other telehealth,All,279.00,0,
Virginia,2020,202011,Remote patient monitoring,All,143.00,0,
Virginia,2020,202011,Store and forward,All,7730.00,4.4,
Virginia,2020,202012,Live audio/video,All,220300.00,123.3,
Virginia,2020,202012,Other telehealth,All,296.00,0,
Virginia,2020,202012,Remote patient monitoring,All,145.00,0,
Virginia,2020,202012,Store and forward,All,8986.00,5,
Virginia,2021,202101,Live audio/video,All,231061.00,128.3,
Virginia,2021,202101,Other telehealth,All,261.00,0,
Virginia,2021,202101,Remote patient monitoring,All,194.00,0,
Virginia,2021,202101,Store and forward,All,11095.00,6.2,
Virginia,2021,202102,Live audio/video,All,218569.00,120.5,
Virginia,2021,202102,Other telehealth,All,265.00,0,
Virginia,2021,202102,Remote patient monitoring,All,180.00,0,
Virginia,2021,202102,Store and forward,All,9311.00,5.1,
Virginia,2021,202103,Live audio/video,All,232698.00,127.3,
Virginia,2021,202103,Other telehealth,All,302.00,0,
Virginia,2021,202103,Remote patient monitoring,All,269.00,0,
Virginia,2021,202103,Store and forward,All,9366.00,5.1,
Virginia,2021,202104,Live audio/video,All,199467.00,108.1,
Virginia,2021,202104,Other telehealth,All,255.00,0,
Virginia,2021,202104,Remote patient monitoring,All,277.00,0,
Virginia,2021,202104,Store and forward,All,7410.00,4,
Virginia,2021,202105,Live audio/video,All,176787.00,95.1,
Virginia,2021,202105,Other telehealth,All,234.00,0,
Virginia,2021,202105,Remote patient monitoring,All,304.00,0,
Virginia,2021,202105,Store and forward,All,7012.00,3.8,
Virginia,2021,202106,Live audio/video,All,162164.00,86.5,
Virginia,2021,202106,Other telehealth,All,215.00,0,
Virginia,2021,202106,Remote patient monitoring,All,278.00,0,
Virginia,2021,202106,Store and forward,All,5604.00,3,
Virginia,2021,202107,Live audio/video,All,131375.00,69.4,
Virginia,2021,202107,Other telehealth,All,209.00,0,
Virginia,2021,202107,Remote patient monitoring,All,221.00,0,
Virginia,2021,202107,Store and forward,All,3450.00,1.8,
Virginia,2021,202108,Live audio/video,All,137387.00,71.8,
Virginia,2021,202108,Other telehealth,All,237.00,0,
Virginia,2021,202108,Remote patient monitoring,All,194.00,0,
Virginia,2021,202108,Store and forward,All,4337.00,2.3,
Virginia,2021,202109,Live audio/video,All,143441.00,74.4,
Virginia,2021,202109,Other telehealth,All,224.00,0,
Virginia,2021,202109,Remote patient monitoring,All,211.00,0,
Virginia,2021,202109,Store and forward,All,5315.00,2.8,
Virginia,2021,202110,Live audio/video,All,134911.00,69.4,
Virginia,2021,202110,Other telehealth,All,241.00,0,
Virginia,2021,202110,Remote patient monitoring,All,183.00,0,
Virginia,2021,202110,Store and forward,All,4654.00,2.4,
Virginia,2021,202111,Live audio/video,All,130447.00,66.4,
Virginia,2021,202111,Other telehealth,All,225.00,0,
Virginia,2021,202111,Remote patient monitoring,All,202.00,0,
Virginia,2021,202111,Store and forward,All,4053.00,2.1,
Virginia,2021,202112,Live audio/video,All,132403.00,66.7,
Virginia,2021,202112,Other telehealth,All,241.00,0,
Virginia,2021,202112,Remote patient monitoring,All,219.00,0,
Virginia,2021,202112,Store and forward,All,3721.00,1.9,
Virginia,2022,202201,Live audio/video,All,174785.00,87.3,
Virginia,2022,202201,Other telehealth,All,325.00,0,
Virginia,2022,202201,Remote patient monitoring,All,244.00,0,
Virginia,2022,202201,Store and forward,All,5411.00,2.7,
Virginia,2022,202202,Live audio/video,All,144418.00,71.7,
Virginia,2022,202202,Other telehealth,All,221.00,0,
Virginia,2022,202202,Remote patient monitoring,All,213.00,0,
Virginia,2022,202202,Store and forward,All,4272.00,2.1,
Virginia,2022,202203,Live audio/video,All,154768.00,76.4,
Virginia,2022,202203,Other telehealth,All,231.00,0,
Virginia,2022,202203,Remote patient monitoring,All,273.00,0,
Virginia,2022,202203,Store and forward,All,4213.00,2.1,
Virginia,2022,202204,Live audio/video,All,129368.00,63.5,
Virginia,2022,202204,Other telehealth,All,233.00,0,
Virginia,2022,202204,Remote patient monitoring,All,307.00,0,
Virginia,2022,202204,Store and forward,All,3185.00,1.6,
Virginia,2022,202205,Live audio/video,All,130603.00,63.7,
Virginia,2022,202205,Other telehealth,All,242.00,0,
Virginia,2022,202205,Remote patient monitoring,All,229.00,0,
Virginia,2022,202205,Store and forward,All,3256.00,1.6,
Virginia,2022,202206,Live audio/video,All,127550.00,61.8,
Virginia,2022,202206,Other telehealth,All,231.00,0,
Virginia,2022,202206,Remote patient monitoring,All,242.00,0,
Virginia,2022,202206,Store and forward,All,2604.00,1.3,
Virginia,2022,202207,Live audio/video,All,116425.00,56,
Virginia,2022,202207,Other telehealth,All,189.00,0,
Virginia,2022,202207,Remote patient monitoring,All,298.00,0,
Virginia,2022,202207,Store and forward,All,2438.00,1.2,
Virginia,2022,202208,Live audio/video,All,132974.00,63.4,
Virginia,2022,202208,Other telehealth,All,244.00,0,
Virginia,2022,202208,Remote patient monitoring,All,325.00,0,
Virginia,2022,202208,Store and forward,All,3059.00,1.5,
Virginia,2022,202209,Live audio/video,All,124901.00,59.2,
Virginia,2022,202209,Other telehealth,All,243.00,0,
Virginia,2022,202209,Remote patient monitoring,All,358.00,0,
Virginia,2022,202209,Store and forward,All,3017.00,1.4,
Virginia,2022,202210,Live audio/video,All,127189.00,59.9,
Virginia,2022,202210,Other telehealth,All,273.00,0,
Virginia,2022,202210,Remote patient monitoring,All,382.00,0,
Virginia,2022,202210,Store and forward,All,3196.00,1.5,
Virginia,2022,202211,Live audio/video,All,131130.00,61.1,
Virginia,2022,202211,Other telehealth,All,277.00,0,
Virginia,2022,202211,Remote patient monitoring,All,383.00,0,
Virginia,2022,202211,Store and forward,All,3273.00,1.5,
Virginia,2022,202212,Live audio/video,All,125114.00,57.7,
Virginia,2022,202212,Other telehealth,All,232.00,0,
Virginia,2022,202212,Remote patient monitoring,All,381.00,0,
Virginia,2022,202212,Store and forward,All,2928.00,1.4,
Washington,2018,201801,Live audio/video,All,5671.00,3,
Washington,2018,201801,Other telehealth,All,0.00,DS,
Washington,2018,201801,Remote patient monitoring,All,0.00,DS,
Washington,2018,201801,Store and forward,All,0.00,0,
Washington,2018,201802,Live audio/video,All,5930.00,3.2,
Washington,2018,201802,Other telehealth,All,0.00,DS,
Washington,2018,201802,Remote patient monitoring,All,0.00,0,
Washington,2018,201802,Store and forward,All,0.00,DS,
Washington,2018,201803,Live audio/video,All,7229.00,3.9,
Washington,2018,201803,Other telehealth,All,0.00,DS,
Washington,2018,201803,Remote patient monitoring,All,0.00,0,
Washington,2018,201803,Store and forward,All,0.00,0,
Washington,2018,201804,Live audio/video,All,7141.00,3.8,
Washington,2018,201804,Other telehealth,All,0.00,DS,
Washington,2018,201804,Remote patient monitoring,All,0.00,0,
Washington,2018,201804,Store and forward,All,0.00,DS,
Washington,2018,201805,Live audio/video,All,7873.00,4.2,
Washington,2018,201805,Other telehealth,All,0.00,DS,
Washington,2018,201805,Remote patient monitoring,All,0.00,DS,
Washington,2018,201805,Store and forward,All,0.00,0,
Washington,2018,201806,Live audio/video,All,6550.00,3.5,
Washington,2018,201806,Other telehealth,All,0.00,DS,
Washington,2018,201806,Remote patient monitoring,All,0.00,DS,
Washington,2018,201806,Store and forward,All,0.00,DS,
Washington,2018,201807,Live audio/video,All,7550.00,4.1,
Washington,2018,201807,Other telehealth,All,0.00,DS,
Washington,2018,201807,Remote patient monitoring,All,0.00,DS,
Washington,2018,201807,Store and forward,All,0.00,0,
Washington,2018,201808,Live audio/video,All,8462.00,4.6,
Washington,2018,201808,Other telehealth,All,0.00,DS,
Washington,2018,201808,Remote patient monitoring,All,0.00,DS,
Washington,2018,201808,Store and forward,All,0.00,0,
Washington,2018,201809,Live audio/video,All,7727.00,4.2,
Washington,2018,201809,Other telehealth,All,0.00,DS,
Washington,2018,201809,Remote patient monitoring,All,0.00,DS,
Washington,2018,201809,Store and forward,All,0.00,DS,
Washington,2018,201810,Live audio/video,All,9533.00,5.2,
Washington,2018,201810,Other telehealth,All,0.00,DS,
Washington,2018,201810,Remote patient monitoring,All,29.00,0,
Washington,2018,201810,Store and forward,All,0.00,DS,
Washington,2018,201811,Live audio/video,All,8446.00,4.6,
Washington,2018,201811,Other telehealth,All,0.00,DS,
Washington,2018,201811,Remote patient monitoring,All,21.00,0,
Washington,2018,201811,Store and forward,All,0.00,DS,
Washington,2018,201812,Live audio/video,All,8059.00,4.4,
Washington,2018,201812,Other telehealth,All,0.00,DS,
Washington,2018,201812,Remote patient monitoring,All,22.00,0,
Washington,2018,201812,Store and forward,All,0.00,DS,
Washington,2019,201901,Live audio/video,All,9441.00,5.1,
Washington,2019,201901,Other telehealth,All,0.00,DS,
Washington,2019,201901,Remote patient monitoring,All,39.00,0,
